order_id,order_date,planned_delivery,actual_delivery,release,client,region,destination,origin,cargo_type,transport_type,distance_km,weight_kg,revenue,cost_fuel,cost_driver,cost_warehouse,cost_tolls,cost_other,total_cost,profit,status,on_time,in_full,otif
LH-15127,2026-05-15,2026-05-17,2026-05-17,v2.0,ООО «ДальФуд»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Одежда и обувь,Фура,576,2405.5,48368.94,22057.06,6863.25,1560.07,1241.32,956.57,32678.27,15690.67,Доставлен,1,1,1
LH-15128,2026-05-15,2026-05-18,2026-05-18,v2.0,ООО «ТехноДВ»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1243,4023.8,124413.82,48889.6,12216.62,2666.69,2613.91,1092.96,67479.78,56934.04,Доставлен,1,1,1
LH-15129,2026-05-15,2026-05-20,2026-05-20,v2.0,ООО «ХабЭлектро»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Стройматериалы,Фура,1951,4724.1,139732.46,79901.45,19046.07,2589.92,6030.91,1408.16,108976.51,30755.95,Доставлен,1,1,1
LH-15130,2026-05-15,2026-05-19,2026-05-19,v2.0,ООО «ХабЭлектро»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Продукты питания,Фура,1674,6101.0,138792.6,69104.56,12942.36,2794.93,3861.26,744.08,89447.19,49345.41,Доставлен,1,1,1
LH-15131,2026-05-15,2026-05-18,2026-05-18,v2.0,ООО «АптекаПлюс»,Приморский край,Владивосток,Комсомольск-на-Амуре,Одежда и обувь,Фура,1130,2001.1,97677.01,45970.5,10176.77,1119.55,2912.97,1476.75,61656.54,36020.47,Доставлен,1,1,1
LH-15132,2026-05-15,2026-05-17,2026-05-17,v2.0,ООО «Модный Дом»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,396,5961.1,43342.85,16361.68,7461.44,3337.03,1106.37,883.05,29149.57,14193.28,Доставлен,1,1,1
LH-15133,2026-05-15,2026-05-17,2026-05-17,v2.0,ООО «ТехноДВ»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Одежда и обувь,Фура,328,1735.2,31609.14,13565.86,7838.3,1010.05,926.63,1310.12,24650.96,6958.18,Доставлен,1,1,1
LH-15134,2026-05-15,2026-05-17,2026-05-17,v2.0,ООО «ДВ Логистик»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,409,4005.9,44777.9,17038.84,8257.39,2071.27,756.07,545.03,28668.6,16109.3,Доставлен,1,0,0
LH-15135,2026-05-16,2026-05-19,2026-05-19,v2.0,ООО «ДВ Логистик»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Одежда и обувь,Газель,1260,507.4,44699.71,16948.99,9618.53,673.33,2449.31,462.5,30152.66,14547.05,Доставлен,1,1,1
LH-15136,2026-05-17,2026-05-20,2026-05-20,v2.0,АО «ВостокМед»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,860,2579.4,90784.71,36767.7,10694.48,1381.26,1734.22,990.74,51568.4,39216.31,Доставлен,1,1,1
LH-15137,2026-05-17,2026-05-20,2026-05-20,v2.0,АО «ВостокМед»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Контейнер (ж/д),942,31176.1,75041.12,20084.22,10453.73,11578.2,0.0,1250.87,43367.02,31674.1,Доставлен,1,1,1
LH-15138,2026-05-17,2026-05-19,2026-05-19,v2.0,ООО «ДальФуд»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Фура,377,2438.6,38510.92,14896.88,6464.95,1547.92,1046.14,769.0,24724.89,13786.03,Доставлен,1,1,1
LH-15139,2026-05-18,2026-05-21,2026-05-21,v2.0,ООО «ХабЭлектро»,Приморский край,Владивосток,Комсомольск-на-Амуре,Электроника,Фура,1100,2528.5,119055.25,39533.56,10398.66,1616.82,2708.95,610.24,54868.23,64187.02,Доставлен,1,1,1
LH-15140,2026-05-18,2026-05-21,2026-05-21,v2.0,ООО «ДальФуд»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Электроника,Газель,1441,294.4,58340.71,19148.57,9996.68,518.49,3290.51,1096.94,34051.19,24289.52,Доставлен,1,1,1
LH-15141,2026-05-18,2026-05-23,2026-05-23,v2.0,ООО «ХабЭлектро»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1979,2692.0,205895.54,80776.54,16912.37,1592.45,3720.2,1392.66,104394.22,101501.32,Доставлен,1,1,1
LH-15142,2026-05-18,2026-05-20,2026-05-20,v2.0,ИП Ковалёв,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,463,16138.5,52354.56,17947.09,7900.79,6838.99,1303.91,1110.91,35101.69,17252.87,Доставлен,1,1,1
LH-15143,2026-05-18,2026-05-20,2026-05-20,v2.0,АО «ВостокМед»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Фура,365,4071.4,35248.99,12755.38,8094.03,2460.42,821.3,862.57,24993.7,10255.29,Доставлен,1,1,1
LH-15144,2026-05-18,2026-05-22,2026-05-22,v2.0,ООО «АмурСтрой»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Стройматериалы,Фура,1897,3269.2,151112.72,67585.56,14866.93,1739.87,5815.64,674.64,90682.64,60430.08,Доставлен,1,1,1
LH-15145,2026-05-18,2026-05-20,2026-05-20,v2.0,АО «СахалинСнаб»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,696,2228.5,76253.33,28894.12,7419.95,1623.45,2212.99,1019.89,41170.4,35082.93,Доставлен,1,1,1
LH-15146,2026-05-19,2026-05-22,2026-05-26,v2.0,ИП Ковалёв,Амурская область,Благовещенск,Комсомольск-на-Амуре,Одежда и обувь,Фура,1160,1535.7,98839.9,45242.01,28132.42,1154.08,2413.49,20379.77,97321.77,1518.13,Доставлен,0,1,0
LH-15147,2026-05-19,2026-05-22,2026-05-22,v2.0,ООО «Модный Дом»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,838,3127.5,85255.66,32876.89,11273.57,1775.56,1647.13,309.43,47882.58,37373.08,Доставлен,1,1,1
LH-15148,2026-05-19,2026-05-21,2026-05-21,v2.0,ООО «ДВ Логистик»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Медикаменты,Газель,624,745.6,29569.37,8511.0,7720.99,717.22,1443.67,1483.62,19876.5,9692.87,Доставлен,1,1,1
LH-15149,2026-05-19,2026-05-21,2026-05-21,v2.0,АО «СахалинСнаб»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,432,9917.8,41481.78,15887.94,7705.61,6211.73,794.99,898.95,31499.22,9982.56,Доставлен,1,1,1
LH-15150,2026-05-19,2026-05-22,2026-05-22,v2.0,ООО «ТехноДВ»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Медикаменты,Газель,1282,667.7,59636.23,17457.12,12282.96,782.46,3035.72,1150.72,34708.98,24927.25,Доставлен,1,1,1
LH-15151,2026-05-19,2026-05-21,2026-05-21,v2.0,ООО «МебельГрад»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Фура,313,1984.7,29039.42,11473.69,7401.76,1422.7,805.03,1214.32,22317.5,6721.92,Доставлен,1,1,1
LH-15152,2026-05-19,2026-05-21,2026-05-21,v2.0,ООО «АмурСтрой»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Одежда и обувь,Газель,330,446.2,14651.11,4362.04,6529.04,601.83,805.96,820.18,13119.05,1532.06,Доставлен,1,0,0
LH-15153,2026-05-20,2026-05-22,2026-05-22,v2.0,ООО «Модный Дом»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Одежда и обувь,Фура,375,3494.4,34312.33,12947.47,6677.74,2217.18,1190.23,384.78,23417.4,10894.93,Доставлен,1,1,1
LH-15154,2026-05-20,2026-05-23,2026-05-23,v2.0,ООО «Модный Дом»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Одежда и обувь,Фура,1293,2032.5,104942.82,50400.51,10746.92,1120.31,3327.8,529.87,66125.41,38817.41,Доставлен,1,1,1
LH-15155,2026-05-20,2026-05-24,2026-05-24,v2.0,ООО «АмурСтрой»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Мебель,Фура,1545,4614.1,146757.56,62869.19,16693.63,2283.25,3667.26,1164.99,86678.32,60079.24,Доставлен,1,1,1
LH-15156,2026-05-20,2026-05-24,2026-05-24,v2.0,ИП Ковалёв,Амурская область,Благовещенск,Комсомольск-на-Амуре,Одежда и обувь,Газель,1667,793.8,60321.28,24526.02,16211.79,691.97,3748.31,927.71,46105.8,14215.48,Доставлен,1,1,1
LH-15157,2026-05-20,2026-05-25,2026-05-25,v2.0,АО «ВостокМед»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Одежда и обувь,Фура,1971,2860.9,163364.96,67596.07,17868.55,2102.52,5115.08,724.69,93406.91,69958.05,Доставлен,1,0,0
LH-15158,2026-05-20,2026-05-22,2026-05-24,v2.0,ООО «Модный Дом»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Медикаменты,Рефрижератор,470,561.2,55337.32,18359.34,15596.02,693.26,1150.96,6727.34,42526.92,12810.4,Доставлен,0,0,0
LH-15159,2026-05-20,2026-05-22,2026-05-22,v2.0,АО «ВостокМед»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,481,14809.1,51929.11,17682.85,7852.54,7832.93,956.76,982.11,35307.19,16621.92,Доставлен,1,1,1
LH-15160,2026-05-20,2026-05-23,2026-05-23,v2.0,ООО «АптекаПлюс»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1096,2729.2,108896.26,42979.62,11927.34,1769.33,3313.2,951.24,60940.73,47955.53,Доставлен,1,1,1
LH-15161,2026-05-21,2026-05-24,2026-05-24,v2.0,ООО «МебельГрад»,Приморский край,Владивосток,Комсомольск-на-Амуре,Одежда и обувь,Газель,1079,887.1,40462.02,15678.1,11740.29,817.57,2957.15,483.2,31676.31,8785.71,Доставлен,1,1,1
LH-15162,2026-05-21,2026-05-24,2026-05-24,v2.0,ООО «ПримТорг»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Стройматериалы,Фура,1089,3798.1,86297.75,43652.72,10852.24,2012.55,3233.11,659.8,60410.42,25887.33,Доставлен,1,1,1
LH-15163,2026-05-21,2026-05-26,2026-05-26,v2.0,ООО «АмурСтрой»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Стройматериалы,Фура,1970,6213.5,159075.73,74514.93,19247.71,3819.33,5778.22,1291.63,104651.82,54423.91,Доставлен,1,1,1
LH-15164,2026-05-21,2026-05-24,2026-05-25,v2.0,ООО «АмурСтрой»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,965,4695.4,71934.31,35672.92,12806.75,2140.02,1776.76,4405.96,56802.41,15131.9,Доставлен,0,1,0
LH-15165,2026-05-21,2026-05-24,2026-05-24,v2.0,ООО «ДальФуд»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Электроника,Газель,1200,1097.2,55806.75,17105.18,12032.67,941.22,3214.53,923.17,34216.77,21589.98,Доставлен,1,1,1
LH-15166,2026-05-21,2026-05-25,2026-05-25,v2.0,ООО «ДВ Логистик»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Продукты питания,Фура,1382,5430.8,129586.29,56265.45,15768.87,3445.09,4303.07,510.99,80293.47,49292.82,Доставлен,1,1,1
LH-15167,2026-05-21,2026-05-24,2026-05-24,v2.0,ООО «АптекаПлюс»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,1024,10163.1,92258.1,35831.97,10383.09,4250.11,2350.69,1304.99,54120.85,38137.25,Доставлен,1,1,1
LH-15168,2026-05-21,2026-05-23,2026-05-23,v2.0,ИП Ковалёв,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Электроника,Газель,318,458.2,16096.12,4723.05,8097.17,621.9,973.64,671.63,15087.39,1008.73,Доставлен,1,1,1
LH-15169,2026-05-22,2026-05-25,2026-05-25,v2.0,ООО «ТехноДВ»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1072,3833.3,109124.34,48011.55,11193.68,2662.39,3160.55,1340.62,66368.79,42755.55,Доставлен,1,1,1
LH-15170,2026-05-22,2026-05-25,2026-05-25,v2.0,ООО «МебельГрад»,Приморский край,Владивосток,Комсомольск-на-Амуре,Одежда и обувь,Фура,834,1951.6,67763.04,32860.41,10210.29,1425.42,2255.2,1198.09,47949.41,19813.63,Доставлен,1,0,0
LH-15171,2026-05-22,2026-05-24,2026-05-24,v2.0,ООО «АптекаПлюс»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,644,2286.7,62240.11,27399.18,7439.76,1584.69,1596.58,1244.78,39264.99,22975.12,Доставлен,1,1,1
LH-15172,2026-05-22,2026-05-25,2026-05-25,v2.0,АО «ВостокМед»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Одежда и обувь,Фура,1094,1657.8,86868.86,39651.97,10046.46,1142.74,3172.85,1135.1,55149.12,31719.74,Доставлен,1,1,1
LH-15173,2026-05-22,2026-05-25,2026-05-25,v2.0,ООО «ДВ Логистик»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Мебель,Фура,1245,2907.8,119465.73,46885.92,12359.57,2126.85,3308.23,1144.26,65824.83,53640.9,Доставлен,1,1,1
LH-15174,2026-05-22,2026-05-26,2026-05-26,v2.0,ИП Ковалёв,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Мебель,Фура,1455,2249.8,121914.06,59839.17,14823.41,1298.78,2703.62,1472.13,80137.11,41776.95,Доставлен,1,0,0
